T final =45.0, Filters Used 2 Grad-div 0

 Time, StepSize, FilterUsed, NormU, NormP ,NormUExact, NormPExact, Uerror, Perror
0.0231006160164,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0462012320329,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0693018480493,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0924024640657,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.115503080082,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.138603696099,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.161704312115,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.184804928131,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.207905544148,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.231006160164,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.254106776181,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.277207392197,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.300308008214,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.32340862423,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.346509240246,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.369609856263,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.392710472279,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.415811088296,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.438911704312,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.462012320329,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.485112936345,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.508213552361,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.531314168378,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.554414784394,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.577515400411,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.600616016427,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.623716632444,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.64681724846,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.669917864476,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.693018480493,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.716119096509,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.739219712526,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.762320328542,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.785420944559,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.808521560575,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.831622176591,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.854722792608,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.877823408624,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.900924024641,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.924024640657,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.947125256674,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.97022587269,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
0.993326488706,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.01642710472,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.03952772074,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.06262833676,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.08572895277,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.10882956879,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.1319301848,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.15503080082,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.17813141684,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.20123203285,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.22433264887,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.24743326489,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.2705338809,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.29363449692,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.31673511294,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.33983572895,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.36293634497,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.38603696099,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.409137577,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.43223819302,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.45533880903,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.47843942505,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.50154004107,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.52464065708,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.5477412731,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.57084188912,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.59394250513,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.61704312115,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.64014373717,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.66324435318,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.6863449692,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.70944558522,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.73254620123,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.75564681725,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.77874743326,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.80184804928,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.8249486653,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.84804928131,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.87114989733,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.89425051335,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.91735112936,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.94045174538,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.9635523614,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
1.98665297741,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.00975359343,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.03285420945,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.05595482546,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.07905544148,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.10215605749,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.12525667351,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.14835728953,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.17145790554,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.19455852156,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.21765913758,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.24075975359,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.26386036961,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.28696098563,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.31006160164,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.33316221766,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.35626283368,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.37936344969,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.40246406571,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
2.42556468172,0.0231006160164,1,0.0,0.0,0.0,0.0,0.0,0.0
