T final =1, Filters Used 1

 Time, StepSize, FilterUsed, NormU, NormP ,NormUExact, NormPExact, Uerror, Perror
0.00625,0.00625,0,4.388033373127251,1.531528739578382,4.387686870973032,1.5239702794299015,0.000339979963351459,0.00048065825626380284
0.0125,0.00625,0,4.33386012154175,1.494184353666656,4.333182149291425,1.4863433191645707,0.0006715273400567422,4.687073323870558e-05
0.01875,0.00625,0,4.280355675548378,1.457518665655484,4.279354496136578,1.4496453718582984,0.0009948130536442219,0.0002331239239389874
0.025,0.00625,0,4.227511778272781,1.4217527000819146,4.226195500828163,1.4138535000993968,0.0013099894133981828,0.0004455122101808968
0.03125,0.00625,0,4.175320274791722,1.386864392710322,4.173696857165014,1.3789453328028918,0.001617207257720605,0.0006486904019843725
0.0375,0.00625,0,4.123773110860766,1.3528322074594743,4.12185036212725,1.3448990512278682,0.0019166152158840578,0.0008419426162891405
0.04375,0.00625,0,4.072862331670622,1.319635136036551,4.070647914594541,1.3116933753400406,0.0022083595425330064,0.0010254243061508593
0.05,0.00625,0,4.022580080619527,1.2872526856328728,4.020081514080283,1.2793075505110423,0.0024925841001385406,0.0011994298911605188
0.05625,0.00625,0,3.972918598100801,1.2556648663102723,3.9701432594815143,1.2477213345461058,0.0027694303776972205,0.0013642852933799551
0.0625,0.00625,0,3.923870220305377,1.2248521786624431,3.9208253478443607,1.2169149850320358,0.003039037520214282,0.0015203210466468698
0.06875,0.00625,0,3.8754273780391233,1.1947956017779944,3.8721200731447953,1.1868692469975555,0.003301542361785028,0.001667863521958244
0.075,0.00625,0,3.827582595554739,1.1654765814984869,3.824019825084545,1.157565340878319,0.0035570794598577217,0.0018072316142282508
0.08125,0.00625,0,3.7803284893981064,1.1368770189650066,3.776517087901991,1.1289849507790803,0.0038057811297671526,0.0019387354166082234
0.0875,0.00625,0,3.7336577672688662,1.1089792594453236,3.729604439197807,1.1011102130256567,0.004047777479132571,0.002062675718632814
0.09375,0.00625,0,3.687563226895049,1.081766081435906,3.683274548775189,1.0739237049995516,0.004283196441949264,0.0021793438809820653
0.1,0.00625,0,3.642037754921638,1.0552206860305213,3.637520177494493,1.0474084342482541,0.0045121638122888295,0.002289021892960433
0.10625,0.00625,0,3.5970743258127995,1.0293266865503632,3.5923341761421206,1.0215478278643972,0.004734803277559834,0.002391982524383874
0.1125,0.00625,0,3.552666000767723,1.0040680984284542,3.5477094843134376,0.9963257221271603,0.004951236451316468,0.002488489526225259
0.11875,0.00625,0,3.5088059266498,0.9794293293421101,3.503639129309545,0.9717263523994049,0.00516158290560013,0.0025787978564126178
0.125,0.00625,0,3.4654873349290467,0.955395169587826,3.4601162250478206,0.9477343432742765,0.005365960202815397,0.0026631539182082027
0.13125,0.00625,0,3.4227035406375825,0.931950782692063,3.417133970985915,0.9243346989650643,0.005564483927142348,0.002741795803135053
0.1375,0.00625,0,3.380447941337995,0.9090816962526992,3.374685651059196,0.9015127939323516,0.005757267715480285,0.0028149535346336015
0.14375,0.00625,0,3.3387140161044377,0.886773793005044,3.332764632631303,0.8792543637425787,0.005944423287941306,0.0028828493093840486
0.15,0.00625,0,3.297495324516331,0.8650133021071414,3.2913643654578184,0.8575454961523018,0.006126060477885496,0.0029456977349191383
0.15625,0.00625,0,3.256785505664456,0.8437867906389255,3.2504783806627713,0.8363726224125945,0.006302287261511004,0.0030037060625358507
0.1625,0.00625,0,3.21657827716934,0.8230811553100232,3.2101002897278543,0.8157225087881332,0.0064732097870004975,0.003057074414936308
0.16875,0.00625,0,3.1768674342117498,0.8028836143708835,3.1702237834942086,0.7955822482856854,0.006638932403235613,0.003105996008099131
0.175,0.00625,0,3.137646848575161,0.7831816997226292,3.1308426311765998,0.7759392525868155,0.006799557688075846,0.0031506573675771756
0.18125,0.00625,0,3.098910467700036,0.7639632492203193,3.0919506793898623,0.7567812441797765,0.00695518647622054,0.003191238538729257
0.1875,0.00625,0,3.0606523137498067,0.7452163991651548,3.053541851187402,0.7380962486856706,0.007105917886647464,0.003227913291170418
0.19375,0.00625,0,3.022866482688351,0.7269295769810202,3.015610145111671,0.7198725873740635,0.0072518493496427135,0.0032608493175162096
0.2,0.00625,0,2.9855471433688816,0.7090914940705407,2.9781496342564164,0.7020988698634058,0.007393076633421677,0.003290208426207928
0.20625,0.00625,0,2.9486885366340783,0.6916911388465534,2.941154465340611,0.6847639870016702,0.007529693870355116,0.0033161467288280308
0.2125,0.00625,0,2.912284974427325,0.6747177699346769,2.9046188577938388,0.6678571039227694,0.007661793582794105,0.0033388148220090744
0.21875,0.00625,0,2.8763308389149382,0.6581609095424179,2.8685371028530877,0.6513676532744133,0.00778946670851212,0.0033583579636908686
0.225,0.00625,0,2.8408205816191994,0.6420103369912661,2.832903562670744,0.6352853286131692,0.007912802625761033,0.0033749162444067465
0.23125,0.00625,0,2.805748722562109,0.6262560824073334,2.797712669433654,0.619600077962601,0.00803188917794917,0.003388624753275133
0.2375,0.00625,0,2.7711098494197284,0.6108884205669426,2.762958924493157,0.604302097530452,0.008146812697950123,0.003399613739133265
0.24375,0.00625,0,2.736898616686926,0.5958978648930355,2.728636897505891,0.5893818255809622,0.008257658032043211,0.0034080087666132877
0.25,0.00625,0,2.7031097448524624,0.5812751615991691,2.694741225585315,0.574829936458466,0.008364508563491338,0.00341393086776748
0.25625,0.00625,0,2.6697380195842517,0.5670112839770448,2.6612666124637325,0.5606373347585587,0.00846744623576721,0.0034174966889352213
0.2625,0.00625,0,2.636778290924678,0.5530974268242156,2.628207827664734,0.5467951496431688,0.008566551575423543,0.0034188186331520196
0.26875,0.00625,0,2.604225472495847,0.5395250010086018,2.5955597056859423,0.5332947292959981,0.008661903714619794,0.0034180049982885136
0.275,0.00625,0,2.572074540714656,0.5262856281663192,2.5633171451918684,0.5201276355148533,0.008753580413311219,0.003415160110919703
0.28125,0.00625,0,2.540320534017543,0.5133711355296875,2.5314751082168385,0.5072856384374964,0.008841658081096502,0.0034103844561658566
0.2875,0.00625,0,2.5089585520948248,0.5007735508820979,2.5000286193777996,0.49476071139771116,0.00892621179874031,0.003403774803508227
